,0,1,2,3,4,5,6,7,8,9
0,369.975785700778,365.5201414541583,387.4893488981738,361.415613392065,375.05586514170074,382.69477471127703,359.28977744795435,348.4800205348463,380.905669033506,370.39776085277384
1,366.577324882984,362.28374751743104,383.8163016068089,365.4024784664786,379.8854294153367,380.6853590011134,356.9557121021582,347.2158010035167,390.041574994071,371.9984214195407
2,367.9070812021357,362.52435007585524,381.9811869261741,363.80964365174594,375.9424008510596,380.5111671557274,356.4370529131331,351.0420798735654,385.98738793121873,368.6555507324685
3,364.3725791597547,361.4971909611967,384.55326979256836,363.51230003084197,378.8158474665022,383.98830353846637,355.9944068871921,351.272106966575,384.1674319186506,371.26621393986403
4,361.42409618316896,359.3523267317411,386.20065662394876,362.7286012925353,377.3689542446721,380.9736541044678,359.25038376707147,349.00150106922297,383.2795227160257,367.57268150854196
5,360.8666389875571,359.512215953571,382.8928794512783,363.5437891347814,375.8212604883934,383.27939654171456,359.58766748086475,358.2015235253514,389.34206948385173,368.1470772220694
6,357.77497077014107,358.63690055492145,389.93764983715346,367.129121040798,378.0353073477173,385.5579751988192,357.04741365568793,354.63838084149086,385.8580158739774,367.0543294891224
7,357.9062303487303,366.5338610470003,392.67796615080033,366.08243598313555,376.0402659637493,386.60943814733497,354.4478386900106,356.0910268458789,384.928967869439,364.23362502544234
8,358.8967462472409,369.8655343897309,390.8463247357566,364.0047987531762,375.4639921450262,384.270531162625,357.76511615282175,358.75142997746843,392.6896823379056,361.2706383315159
9,357.79917183119227,371.01036040412964,389.4691788368754,371.7768417246345,373.6743366949824,386.58835810858903,354.89578738563205,358.5079200795919,389.3454214687247,358.5522744598539
10,362.27880473130824,371.49508064082005,394.4907585238907,370.1451916499823,370.3651578416829,386.24707492292026,356.17259589037656,355.37818403875525,385.4282566439476,356.31814098210015
11,360.7137365645461,369.7674846030589,395.59382813020443,370.10056653573594,367.18694021627886,383.3065377229747,356.317249209075,352.3955011232931,387.1496230683031,358.5811666483112
12,359.46049696199066,371.7401931217099,396.94725315150475,370.4989351135278,376.18496608228156,380.0619779063862,355.9715597959537,352.6800784265481,386.29122297418735,366.1753151095967
13,362.7039922714168,368.63965011271966,393.89400107851213,369.1487065266818,383.67000392738635,378.3764263085207,357.2612995398189,354.7626630977161,385.17890938709314,367.05375818353036
14,364.07726317821187,365.2435115516151,392.62596960254217,367.0103145296712,381.33155012230173,376.53147833029135,354.58199611376045,352.06681302789417,383.5136906764643,365.2579469761024
15,363.3293626166375,362.47958568141826,390.905416365778,372.80719567544526,378.4324137988547,374.3771724889252,356.1896681606937,350.75508935001983,380.4773169605285,364.5449482191962
16,361.1303647253381,370.2047302418153,387.6520195629303,369.0856241600546,380.17359541843155,371.5845429926619,357.2568217420273,351.60652298708936,381.53509850595555,368.64858067144434
17,361.25803668268253,368.70704088299306,385.53710078450723,368.40585618065035,382.6207241295583,370.27633119844086,362.40544561199346,349.81615719588217,381.2025784009524,366.55145230300656
18,360.3706169950869,365.7209225448436,385.47945056016965,371.43933430576385,381.2029285475912,374.4038104970793,360.2773399129612,348.020665733798,377.99846666116133,365.2451691780109
19,362.69234145352306,362.8881416448112,383.8780423527139,372.629478172955,378.14588342182793,372.79623702246556,365.68376833883383,347.610805797146,378.89830278575783,363.7471531587794
20,362.9128515926456,365.035332863525,392.40605695045423,386.18383399283675,376.6289111702571,371.58965751927946,362.7912091058872,347.57916526448844,380.4419038669417,361.097802816974
21,360.4854342605749,369.49347411382996,391.6213962011491,385.98256442127786,376.0599718000768,373.4224419764776,360.1521849809784,353.961264347342,380.8725032837332,359.27294835471724
22,358.95953571517884,369.1160949507231,388.4848743015505,385.4565278394852,373.236651748278,374.20654816777716,364.4579992909471,352.890636546633,381.2820549800036,360.7498969810782
23,368.33841840512446,374.2442351027584,391.20006428539386,382.4444846249266,376.40253621275565,373.1358818887749,364.5777030939996,351.819578607071,380.2434144786172,366.3034970349971
24,367.5447417555309,373.77357704054737,393.1287790192634,381.15774181306824,383.7182132236295,374.97171188363916,364.85713675988893,349.4192254364426,378.11598820952645,363.31733346389706
25,365.87638242864796,371.8987958735528,393.26861205344267,391.58411591435697,389.2478952589249,374.1787005075036,361.95895570845494,348.9689055644967,379.0403348404706,360.77652484020626
26,366.5553345262715,370.72512288137005,395.444011183161,394.3016950970797,387.04122997051695,373.14047371187195,362.82760970265787,348.35058573041766,380.44646064106985,364.53761862791856
27,366.2877277754198,370.6508721384597,392.6891003141188,400.82380235402627,385.9576487718787,370.13337593672094,365.6273154198646,347.56404075293983,379.51882374761783,364.43501586817115
28,366.22687688466374,370.466579830169,390.83837620219305,403.2845864529794,387.01326702137726,367.3525886441001,363.77409134777236,346.01170316081243,376.9619988592151,365.5666121450639
29,363.36998127964046,369.49534172042934,387.23842789292956,402.70189290766893,386.0848714725916,365.88355189843645,366.01687757344075,346.6085844659637,373.9172586828177,363.1456813004576
30,361.73108015204696,366.79653650709145,393.4143754857056,400.5631091609745,389.9997385400923,365.3201423681479,364.32142969078296,349.9719030971244,373.45396660646986,362.97345790399265
31,360.03059283225434,368.59750335600324,390.4269455060166,400.2766857711296,386.62699748562113,364.00508734228663,362.0504693511864,348.41005611520666,371.58513818782257,362.27030434009896
32,360.5464115669836,366.9181909306153,389.37096919431974,398.07305913081535,384.3897125296451,362.1866952746623,365.16813004180784,348.6571105349158,369.26196721193946,359.31155328861763
33,358.0475867561411,365.605557660643,387.86447325946773,395.8761411195275,382.8583349671325,361.0272773968252,366.4194608227557,352.3969577174548,368.44928873757044,357.1877816662965
34,359.7473496209105,363.4202192279229,386.67368414290144,394.84407058682524,382.20449937244706,359.1197149103969,363.5995312814745,351.9315870115514,368.20299570386777,354.95472624703143
35,360.2881046609037,364.70156421447973,387.3398419370152,398.3020795802791,380.5450474737177,359.6455591673393,360.54055967362194,355.6617203128075,371.7979162602485,356.4828144165161
36,361.59902559333034,370.8209688548588,387.88726033894187,398.27583805311417,377.82964144662805,361.0262702903218,357.8835292842043,353.9831540575046,370.59590571976827,360.9677778127144
37,360.7182660762857,368.13255619871074,386.36514230197923,403.120442236665,379.30255657103606,363.09438615543013,359.62513282325756,353.0992328129517,367.86181517883955,360.37812777027614
38,359.5169324804907,364.8514586520972,385.6924227671484,402.45407694487886,380.55011839909855,362.1340079537827,358.85075477284784,352.0992542518999,365.3748711214083,363.0366436168746
39,362.5463219267302,371.57088350542784,385.27557846617464,399.6489667589333,379.9208726668119,365.98633899667215,357.3316103450396,351.7428112686652,363.8638969212213,360.7735946656769
40,365.2475817787676,378.8385437881477,385.4368325111987,401.9652994493315,381.7893919800048,367.8409498032953,357.97236408508155,354.1448351154065,363.01394490176267,358.41845144116525
41,366.00157000099114,379.6682917178066,384.35535590180945,399.5130577803529,380.9904712261169,366.6120627601125,358.32974310989715,352.71256916934504,360.02830219097956,355.3668745484936
42,364.29598269911423,379.18181453329413,383.7780310463359,404.20446794293895,379.563249237748,364.9571185523611,360.61309918483306,350.5559245506774,362.34733272273706,363.68092909026893
43,365.57835914235426,376.3167650344857,384.8056726150266,404.58662268477195,379.6405018207522,365.7819986796636,358.1260417240004,353.9850366369332,362.9293581697221,372.1072095505362
44,366.8544187302564,377.8286290003156,382.56295836386397,406.22952771429453,380.2026189529662,365.0235037952548,366.56935130191,355.7558819405656,361.04318942537697,371.17932312500284
45,364.0815640652283,376.3753816118225,380.3461147042393,402.9535571738468,377.2235141156122,365.1482061431171,369.0678829719805,352.9701162044819,365.33932637244203,370.20546043767945
46,365.09689884033025,376.3661882503728,379.6028293662329,402.7086673408999,376.08129319147326,362.61470962816065,368.9463043202502,353.40861668337345,363.1462487076768,370.47875332991765
47,363.4030331806184,376.29999995609126,377.3302805168058,401.6896146485274,374.57186524225807,360.98232190816293,366.83673003025996,357.67305137549783,360.98121314259475,368.70117974149804
48,362.7143574736252,377.9244575384277,376.2704381619627,402.3923601097689,374.0462445970469,362.0724692214005,367.05416177698913,357.2870832937626,359.7329419268387,369.8485510333985
49,359.8315079973236,382.3167555538394,373.5637026181174,400.05969418024574,374.9033972508839,360.6897609821544,366.65042830653863,355.8178333117249,357.22183257000313,369.4957072665863
50,359.7251810732237,383.6233083451374,371.22201390989306,398.7495863519393,372.3761434188279,360.25044633491893,366.95399521163193,356.9746208945912,356.5322453674046,370.04349766616593
51,358.5721100257428,385.33160296095167,369.4198094387108,397.8486313329374,376.5633377491696,357.3744340480568,365.3905037829131,357.7071823022777,360.0166239699337,369.77851015261166
52,358.2632222582508,382.5765053212378,371.80778084534126,397.6650368691842,375.0086996368209,354.81266152210367,366.410282245594,355.92747011265106,359.3364354724241,368.1333381313361
53,364.7599898147121,385.5526938855558,375.4301336161517,400.64045089402225,371.97138573359143,357.8412444853665,368.9285797906584,354.3914734559789,357.8760462724954,369.53154594121264
54,365.12051032622895,383.47581711548054,379.55530542511445,406.45196664212483,383.3047376285964,360.42981108494075,371.9781204428354,353.0989885662756,359.38275501556456,376.23309614110786
55,365.7579827181944,381.92541365070167,376.8155666508533,403.74391229500014,382.4208427848689,358.0428535418317,370.82351440613024,351.5692328296537,361.05181652059474,377.5169836119208
56,364.94134709710266,381.34466328099097,376.1411041748104,401.15637910896567,381.16260025302097,355.9608864566051,373.05504263146116,348.7849306654241,362.20854128267285,376.9036557129527
57,371.8619753870492,381.11530531642757,375.19543065378843,398.18851882431665,382.05959797860515,357.89550065099894,372.2933380619383,346.18053641966446,363.92496021888,376.69522096090026
